Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report,Operational_Hours_Est,Expected_Lifespan_Est,MTBF,Cost_Per_Hour,Lifespan_Usage_Ratio,Risk_Class,Risk_Class_Label
MD09061,MRI Scanner,09-09-2015,10,ScanPro,Model-400,Italy,8207.839079,9.562459887,2,4,2,System performance degraded due to abnormal sound; mitigation via recalibration. moderate delay component review,87272,12,21250.62147,-0.065413619,0.910749807,Medium Risk,1
MD09062,CT Scanner,29-05-2018,7,RescueTech,Model-250,UK,-1784.339104,9.257985396,4,2,1,System performance degraded due to battery wear; mitigation via system reset. software reset stable condition,61146,12,28999.97189,-0.061609805,0.620575031,Medium Risk,1
MD09063,CT Scanner,15-09-2013,12,MedEquip,Model-650,Canada,9056.98778,2.884632045,5,3,2,Component software patch after detecting overheating; functionality restored. moderate delay device required inspection,102509,12,34868.18205,0.39815241,0.9997176,Medium Risk,1
MD09064,PET Scanner,25-12-2022,3,UltraMed,Model-400,UK,16885.53872,19.88546849,1,1,3,Component replacement after detecting data lag; functionality restored. critical failure critical malfunction,25875,12,27076.98507,0.544177257,0.303104244,Medium Risk,1
MD09065,PET Scanner,18-10-2022,3,CardioSync,Model-350,France,4564.72697,9.594680054,5,3,1,Routine check completed; voltage spike observed during diagnostics. log cleaned low priority fault,28001,12,8734.732148,0.199402282,0.095427217,Medium Risk,1
MD09066,PET Scanner,03-07-2022,3,CardioSync,Model-500,France,3969.281274,1.253804926,2,4,1,System performance degraded due to circuit failure; mitigation via replacement. software reset temporary glitch,25733,12,5852.248828,0.229233696,0.331412808,Medium Risk,1
MD09067,X-Ray Machine,04-06-2014,11,UltraMed,Model-250,Italy,4084.96421,5.862269292,5,4,2,software crash caused operational delay; system reset initiated. reviewed logs average severity report,96021,12,24751.97925,0.13345971,0.839899359,Medium Risk,1
MD09068,Infusion Pump,16-01-2015,10,CardioSync,Model-350,France,8322.162997,6.758280668,4,1,2,Routine check completed; overheating observed during diagnostics. component issue non-critical warning,88057,12,87381.24246,0.027633322,1.003335338,Medium Risk,1
MD09069,PET Scanner,18-05-2022,3,CardioSync,Model-200,Canada,6304.556605,10.6149247,3,4,2,Routine check completed; software crash observed during diagnostics. driver update non-critical warning,24720,12,5556.612628,0.393835565,0.245238698,Medium Risk,1
MD09070,Infusion Pump,19-05-2016,9,RescueTech,Model-500,France,17110.65405,9.714138685,5,2,3,System performance degraded due to circuit failure; mitigation via component upgrade. critical failure critical malfunction,79302,12,39717.73212,0.336606517,0.621651573,Medium Risk,1
MD09071,PET Scanner,27-10-2022,3,ScanPro,Model-550,France,-56.68817573,12.40690995,2,1,2,Component replacement after detecting software crash; functionality restored. component issue component review,25131,12,26050.22079,0.033076845,0.475027479,Medium Risk,1
MD09072,Infusion Pump,17-11-2023,2,ScanPro,Model-300,Canada,3898.048502,8.871006895,3,1,1,Component software patch after detecting voltage spike; functionality restored. software reset temporary glitch,16827,12,19691.63427,0.136954136,0.235027102,Medium Risk,1
MD09073,Defibrillator,09-11-2014,11,UltraMed,Model-500,Japan,4295.647949,1.558111401,4,3,1,data lag caused operational delay; inspection initiated. software reset minor issue,95835,12,33188.75941,-0.013332566,0.813046793,Medium Risk,1
MD09074,X-Ray Machine,21-04-2013,12,ImagingTech,Model-300,USA,4183.894776,4.651727086,4,3,2,System performance degraded due to sensor misalignment; mitigation via component upgrade. driver update average severity report,104596,12,36011.75606,-0.030016332,1.026152909,Medium Risk,1
MD09075,PET Scanner,14-01-2014,11,RescueTech,Model-550,Japan,5281.439023,4.563854302,1,2,1,abnormal sound caused operational delay; component upgrade initiated. software reset system check passed,96502,12,46153.47379,0.022731554,1.018094321,Medium Risk,1
MD09076,Defibrillator,28-04-2023,2,UltraMed,Model-500,UK,7048.684743,8.305524508,1,2,2,Component firmware update after detecting overheating; functionality restored. driver update performance warning,17418,12,9649.146811,0.516048662,-0.142588019,Medium Risk,1
MD09077,Defibrillator,14-02-2024,1,UltraMed,Model-450,USA,7336.663346,13.32109557,1,1,2,Component inspection after detecting battery wear; functionality restored. reviewed logs moderate delay,8508,12,9831.741917,0.886098318,0.100297653,Medium Risk,1
MD09078,MRI Scanner,25-11-2022,3,ImagingTech,Model-100,USA,2011.364061,2.496735301,4,4,1,Component firmware update after detecting data lag; functionality restored. software reset quick fix,26449,12,4693.665962,0.12888212,0.250768577,Medium Risk,1
MD09079,PET Scanner,09-02-2014,11,RescueTech,Model-500,Canada,2637.398382,5.006802673,3,0,1,System performance degraded due to overheating; mitigation via software patch. software reset system check passed,95100,12,25311.40677,0.038331381,0.921158218,Low Risk,0
MD09080,MRI Scanner,30-01-2015,10,ScanPro,Model-400,Italy,7911.581602,15.186327,5,1,2,Component recalibration after detecting sensor misalignment; functionality restored. reviewed logs moderate delay,84606,12,86732.49757,0.241243171,0.674138669,Medium Risk,1
MD09081,CT Scanner,11-02-2015,10,RescueTech,Model-150,France,7272.598001,12.73854027,4,2,2,Component firmware update after detecting battery wear; functionality restored. driver update driver update applied,87588,12,45060.72689,-0.077169422,0.80683436,Medium Risk,1
MD09082,MRI Scanner,23-06-2015,10,MedEquip,Model-650,USA,11207.53033,23.86235943,3,1,3,Routine check completed; voltage spike observed during diagnostics. sensor replaced critical failure,86646,12,89024.40192,-0.25032648,0.681954149,Medium Risk,1
MD09083,X-Ray Machine,29-07-2018,7,ImagingTech,Model-550,Canada,6266.651383,11.59477842,2,4,2,Routine check completed; battery wear observed during diagnostics. reviewed logs driver update applied,61951,12,14472.81803,0.086863696,0.619201289,Medium Risk,1
MD09084,MRI Scanner,14-01-2019,6,ImagingTech,Model-400,USA,6929.858006,8.125079926,3,0,1,Component inspection after detecting battery wear; functionality restored. software reset system check passed,51794,12,24938.0153,0.115992232,0.442668669,Low Risk,0
MD09085,Defibrillator,09-09-2020,5,RescueTech,Model-450,Italy,2396.677941,2.725102305,4,3,1,Component component upgrade after detecting data lag; functionality restored. software reset quick fix,41166,12,12115.19274,0.047042111,0.434791582,Medium Risk,1
MD09086,CT Scanner,22-08-2019,6,ImagingTech,Model-350,Canada,8162.499085,12.78364685,2,2,2,sensor misalignment caused operational delay; software patch initiated. reviewed logs non-critical warning,52394,12,24379.55386,0.083746072,0.499857299,Medium Risk,1
MD09087,Infusion Pump,01-10-2017,8,ScanPro,Model-500,Canada,22753.8359,22.43822771,3,5,3,Component replacement after detecting sensor misalignment; functionality restored. reboot failed urgent inspection needed,71539,12,13187.40607,0.183755516,0.687042096,High Risk,2
MD09088,CT Scanner,03-07-2020,5,UltraMed,Model-550,UK,4771.807087,4.121929293,1,2,1,Routine check completed; software crash observed during diagnostics. software reset temporary glitch,44234,12,21159.88371,0.084182685,0.367962983,Medium Risk,1
MD09089,Defibrillator,12-08-2015,10,CardioSync,Model-600,USA,1671.964367,10.38178277,3,1,3,Component component upgrade after detecting circuit failure; functionality restored. sensor replaced sensor replacement,85629,12,87593.53559,-0.020208139,0.833104159,Medium Risk,1
MD09090,Defibrillator,05-09-2020,5,CardioSync,Model-600,Japan,5547.434755,7.690245192,1,2,2,overheating caused operational delay; system reset initiated. reviewed logs moderate delay,42932,12,22595.45307,0.145009891,0.433890073,Medium Risk,1
MD09091,Defibrillator,01-05-2015,10,RescueTech,Model-100,France,3089.19461,8.589462228,3,2,1,System performance degraded due to circuit failure; mitigation via software patch. log cleaned stable condition,86911,12,44070.89759,0.098461178,0.969617734,Medium Risk,1
MD09092,PET Scanner,25-06-2015,10,ScanPro,Model-100,USA,7352.244352,6.85778027,2,1,1,Component component upgrade after detecting sensor misalignment; functionality restored. minor issue low priority fault,87345,12,86827.74068,0.19765895,0.861154264,Medium Risk,1
MD09093,Defibrillator,16-05-2016,9,RescueTech,Model-250,France,10763.99855,4.61836307,3,5,3,Component replacement after detecting overheating; functionality restored. data loss system crash,78025,12,15648.46103,0.211568948,0.821281529,High Risk,2
MD09094,X-Ray Machine,12-07-2022,3,MedEquip,Model-600,UK,-2157.230122,28.55610703,5,1,3,Routine check completed; circuit failure observed during diagnostics. data loss emergency shutdown,23843,12,25319.029,-0.082628721,0.323154616,Medium Risk,1
MD09095,Defibrillator,24-09-2023,2,RescueTech,Model-150,UK,19878.85865,23.48017265,5,2,3,System performance degraded due to software crash; mitigation via software patch. data loss high priority failure,17329,12,8243.20512,1.18327035,0.16437893,High Risk,2
MD09096,MRI Scanner,29-03-2017,8,UltraMed,Model-450,USA,-205.5629955,6.373599732,1,3,1,System performance degraded due to abnormal sound; mitigation via replacement. software reset system check passed,72068,12,23064.35291,-0.125420507,0.728755287,Medium Risk,1
MD09097,PET Scanner,08-11-2014,11,ImagingTech,Model-400,Canada,14544.48517,12.06405544,4,2,3,Routine check completed; software crash observed during diagnostics. reboot failed critical malfunction,95453,12,49063.05484,0.065986998,0.962895863,Medium Risk,1
MD09098,PET Scanner,17-08-2013,12,ScanPro,Model-400,Italy,9427.235335,15.23266349,2,3,2,System performance degraded due to data lag; mitigation via system reset. reviewed logs moderate delay,103394,12,36101.01331,0.260635839,0.829885329,Medium Risk,1
MD09099,Infusion Pump,16-06-2014,11,CardioSync,Model-300,Italy,4940.878905,4.832858793,5,1,1,circuit failure caused operational delay; replacement initiated. software reset quick fix,98337,12,95394.32903,0.147475424,0.978198529,Medium Risk,1
MD09100,PET Scanner,19-02-2016,9,ImagingTech,Model-250,Italy,6633.59894,6.360045852,1,0,2,Routine check completed; overheating observed during diagnostics. component issue average severity report,81506,12,26301.12918,-0.064723425,0.854654205,Low Risk,0
MD09101,Infusion Pump,01-05-2018,7,CardioSync,Model-300,Japan,12076.21896,14.92917416,3,4,2,Routine check completed; voltage spike observed during diagnostics. driver update moderate delay,60754,12,16158.45031,0.112053243,0.626190875,High Risk,2
MD09102,CT Scanner,05-07-2015,10,RescueTech,Model-200,USA,3444.20384,1.698932658,4,2,1,abnormal sound caused operational delay; recalibration initiated. log cleaned temporary glitch,87930,12,43640.51306,0.212936698,0.731619001,Medium Risk,1
MD09103,Infusion Pump,09-08-2015,10,UltraMed,Model-300,Italy,8937.1915,4.620398279,1,0,1,Routine check completed; data lag observed during diagnostics. minor issue log file cleared,87906,12,25863.86519,0.02176062,0.748993276,Low Risk,0
MD09104,X-Ray Machine,11-05-2017,8,UltraMed,Model-550,Japan,1135.12497,6.52602757,1,3,1,Component recalibration after detecting voltage spike; functionality restored. software reset log file cleared,71313,12,24529.77518,-0.182976848,0.587160494,Medium Risk,1
MD09105,Defibrillator,06-10-2019,6,ScanPro,Model-550,Japan,7707.241798,12.38779819,2,3,2,Component inspection after detecting software crash; functionality restored. component issue driver update applied,51010,12,18269.78491,0.085563606,0.531959057,Medium Risk,1
MD09106,Defibrillator,08-10-2023,2,ImagingTech,Model-250,UK,23129.4893,29.58925189,3,5,3,Routine check completed; abnormal sound observed during diagnostics. sensor replaced critical failure,17479,12,3458.460629,1.277346606,0.248377608,High Risk,2
MD09107,X-Ray Machine,30-05-2014,11,CardioSync,Model-450,UK,5300.758643,8.737783238,3,1,1,data lag caused operational delay; recalibration initiated. software reset temporary glitch,94847,12,95285.45266,0.172974236,0.711501889,Medium Risk,1
MD09108,Infusion Pump,27-06-2020,5,ScanPro,Model-150,France,10479.56078,27.4886579,2,0,3,System performance degraded due to voltage spike; mitigation via component upgrade. critical failure high priority failure,44279,12,24437.29813,0.317384484,0.374489474,Low Risk,0
MD09109,Defibrillator,09-11-2021,4,RescueTech,Model-500,Italy,6891.627517,10.03805358,4,3,2,Routine check completed; abnormal sound observed during diagnostics. component issue driver update applied,37140,12,11898.05844,0.146316005,0.331379647,Medium Risk,1
MD09110,PET Scanner,23-07-2021,4,CardioSync,Model-650,Canada,8875.30498,9.642179979,4,3,2,Component software patch after detecting sensor misalignment; functionality restored. moderate delay component review,35503,12,12391.60299,0.241880499,0.353236358,Medium Risk,1
MD09111,MRI Scanner,11-04-2014,11,ImagingTech,Model-650,Italy,9265.216008,19.92103262,4,5,3,Component recalibration after detecting overheating; functionality restored. sensor replaced emergency shutdown,95180,12,18047.01143,0.125041778,0.830748367,Medium Risk,1
MD09112,Defibrillator,10-06-2021,4,CardioSync,Model-650,Japan,6474.921794,14.51341413,1,2,2,System performance degraded due to circuit failure; mitigation via replacement. component issue component review,36422,12,18670.92297,0.265902605,0.328913799,Medium Risk,1
MD09113,X-Ray Machine,27-06-2020,5,CardioSync,Model-150,USA,16197.68136,13.48200376,5,1,3,Component replacement after detecting abnormal sound; functionality restored. reboot failed critical malfunction,42952,12,43407.27253,0.33490033,0.427730364,Medium Risk,1
MD09114,PET Scanner,03-11-2023,2,ImagingTech,Model-650,Japan,5312.177572,7.650146982,2,1,1,Component replacement after detecting overheating; functionality restored. minor issue routine reset,18177,12,15493.13042,0.320628008,0.155533536,Medium Risk,1
MD09115,CT Scanner,29-09-2020,5,CardioSync,Model-500,France,5489.142902,7.396249272,4,1,2,overheating caused operational delay; firmware update initiated. moderate delay non-critical warning,42722,12,44370.45419,0.270457144,0.445176547,Medium Risk,1
MD09116,CT Scanner,15-03-2018,7,ImagingTech,Model-250,France,12029.86484,11.36116384,4,2,2,Component software patch after detecting battery wear; functionality restored. component issue component review,59476,12,30549.07027,0.183183497,0.566923037,Medium Risk,1
MD09117,Defibrillator,11-04-2018,7,UltraMed,Model-300,UK,6899.121185,6.057220801,3,3,2,System performance degraded due to abnormal sound; mitigation via recalibration. moderate delay device required inspection,60266,12,20269.00676,0.133480453,0.608082012,Medium Risk,1
MD09118,MRI Scanner,23-12-2013,11,UltraMed,Model-150,USA,13059.31517,15.45205934,2,3,3,Component software patch after detecting software crash; functionality restored. data loss hardware fault,101369,12,36018.33534,0.184913382,0.924860041,Medium Risk,1
MD09119,MRI Scanner,30-03-2016,9,UltraMed,Model-500,France,3038.533386,8.115134583,3,1,2,data lag caused operational delay; component upgrade initiated. moderate delay component review,77336,12,80596.59564,-0.014531028,0.7446439,Medium Risk,1
MD09120,Infusion Pump,05-10-2018,7,ImagingTech,Model-300,Japan,4877.869039,10.89979751,3,3,2,Component inspection after detecting circuit failure; functionality restored. component issue average severity report,64292,12,21119.92608,-0.013184212,0.533191068,Medium Risk,1
